StorviltID;KategoriSkutt;SkuttDato;SettOgSkuttUid;Merkelappnummer;Art;Slaktevekt;KontrollertVekt;Jaktfeltid
60688;12;26/09/2024 00:00:00;65be58bd-73d4-4862-ab86-9f5f3d647521;;1;64,0;;1824J0155
60689;32;26/09/2024 00:00:00;d89d7332-1adb-4df6-9581-f238bc78863c;;1;165,0;;1824J0155
60708;21;08/09/2024 00:00:00;af812d86-e0ea-41fa-b4dd-1c19e8014d0f;;1;78,0;82,0;0000J0018
60709;21;09/09/2024 00:00:00;3fc19c63-2425-42f6-91fe-5344b232c12d;;1;95,0;123,0;0000J0018
60710;11;28/09/2024 11:52:00;11417056-0D68-4748-AE90-C00ABF1E4666;;1;54,0;;1832J0049
60712;32;29/09/2024 14:07:00;606BA2CC-3399-479A-ABEF-3CBD48903CEB;;1;131,0;;1832J0049
60720;11;25/09/2024 00:00:00;3adcaf59-4323-4853-a6b3-977651eeee63;;1;65,0;;1832J0043
60730;11;27/09/2024 17:08:00;53264EB0-630C-4E49-9C3E-EBF91CF53A2E;;1;48,0;48,0;1832J0083
60731;31;26/09/2024 17:53:00;F55FE4BD-61CE-43C5-B84E-32FBAB19AD3A;;1;264,0;;1832J0083
60732;12;25/09/2024 19:54:00;CE7AC07F-3928-4F5F-80D6-0A96781D7BD4;;1;60,0;;1833J0040
60733;31;27/09/2024 10:33:00;D9DA29D2-13A0-4352-8E08-5FE58E5354E4;;1;177,0;;1833J0040
60736;12;26/09/2024 00:00:00;7f22a98b-70b8-4204-9c50-f18c07f4f193;;1;52,0;;1833J0036
60737;22;28/09/2024 00:00:00;e32f7734-9cf9-4266-ae4b-419d64fa8194;;1;113,9;;1833J0036
60741;31;01/10/2024 13:22:00;AAA7D6E7-D569-4825-834C-653A1B083926;;1;;;1833J0038
60745;11;27/09/2024 17:40:00;C111D969-3EFF-42BE-A5FA-EFE00AC4FF7F;;1;72,0;;1833J0041
60746;22;25/09/2024 14:53:00;D00CC504-B9A6-4FD6-9B5E-D4CA5DFFEF94;;1;101,0;;1833J0041
60747;32;30/09/2024 17:01:00;0868C683-52DD-41AC-966C-AF9B8848CE2D;;1;165,0;;1833J0041
60758;12;27/09/2024 00:00:00;ece65c2d-6881-40f2-a540-b583a0178056;;1;52,0;;1833J0042
60760;31;27/09/2024 00:00:00;71582c00-2242-4593-a47e-52d929df3ff1;;1;222,0;;1833J0042
60767;12;26/09/2024 00:00:00;7647eb12-59b1-44da-9487-3e48d42433eb;;1;;;1833J0334
60768;22;27/09/2024 00:00:00;2ded8dff-fefb-4f3e-a704-ebe90c7462eb;;1;;;1833J0334
60774;21;27/09/2024 18:30:00;AA502FA7-27A9-4DC1-BB20-37A85AB57A06;;1;140,0;;1833J0336
60792;12;30/09/2024 00:00:00;dfea013f-a941-43f2-97b9-7b46000bd5e1;100000496616;1;69,0;;1833J0339
60793;21;30/09/2024 00:00:00;1544d18f-7e68-4cea-afa1-e2c85ee8b7a6;100000525750;1;126,0;;1833J0339
60794;32;30/09/2024 00:00:00;887d7938-23b4-4711-897c-e1294ccaad01;100000525749;1;170,0;;1833J0339
60799;12;01/10/2024 05:10:00;8dbe17d0-fc86-4c52-adc1-6842330874ee;;1;98,0;;1833J0352
60800;22;26/09/2024 00:00:00;1121e447-be31-4c38-af05-e8507e95f219;;1;125,0;;1833J0352
60802;31;14/09/2024 00:00:00;6a68ac7d-94f9-422b-9abc-72e28bcacb1c;;1;223,0;;5612J0004
60815;12;29/09/2024 20:41:00;1B5A8FF4-4EC5-483D-9F31-10AB417DED98;100000525695;1;53,0;;1825J0024
60817;31;01/10/2024 20:54:00;6A4B7272-745D-47B1-AF9E-2775D5121AB9;;1;;;1825J0024
60819;32;30/09/2024 00:00:00;d999597e-5278-4373-8cca-8edd6ce1ccdc;100000499648;1;162,0;;1825J0027
60820;31;29/09/2024 00:00:00;0e994498-cf4e-478e-b684-7490e8f705b6;100000525594;1;212,0;;1825J0027
60830;11;29/09/2024 19:25:00;;;1;64,0;;1825J0029
60845;32;10/09/2024 13:51:00;8B992035-FADE-4E13-B233-A2BAE1995284;;1;160,0;160,0;ERR
60846;21;29/09/2024 00:00:00;d3bc96af-8145-4827-a362-a2894c24a4c0;;1;136,0;;1825J0031
60847;32;10/09/2024 00:00:00;5223DCCC-986A-40D8-9168-6FB11110D2EC;;1;150,0;150,0;ERR
60848;31;11/09/2024 00:00:00;F2664D0F-8EF3-4C49-A6D8-F232FA307762;;1;333,0;334,0;ERR
60849;31;23/09/2024 00:00:00;2779C93C-00DE-439D-BB20-ADB45103C8BC;;1;10,0;188,0;ERR
60861;21;26/09/2024 00:00:00;8a087197-a204-4871-887f-abf98e4b16cd;;1;137,0;;1832J0081
60875;12;27/09/2024 11:01:00;1F0395D1-3EE3-45F8-AC3F-99D248E98082;100000568448;1;75,0;;3436J0047
60877;31;26/09/2024 20:11:00;A7F04D4B-0E48-49DD-8E82-74713C356B6B;100000568447;1;230,0;;3436J0047
60878;32;30/09/2024 07:45:00;F2D53945-8DE5-4A80-9A3F-9ACDCFBEB46C;100000568449;1;144,0;;3436J0047
60889;31;25/09/2024 14:37:00;06D4B376-E3E9-416D-B856-139D0765D2B2;;1;280,0;;1825J0036
60892;21;25/09/2024 00:00:00;26df3307-8933-4f60-9ddb-65c8cb9df812;100000565722;1;102,0;;1825J0033
60893;12;26/09/2024 00:00:00;2f1e10eb-3744-4369-a01c-4bf54938259c;100000565723;1;52,0;;1825J0033
60898;32;26/09/2024 13:48:00;05FD9B10-4D69-4F3A-97F0-C3D0E2046C27;;1;183,0;;1839J0011
60907;31;28/09/2024 00:00:00;874cdbe2-a3bf-4926-aa50-0f90fc4045fc;;1;;;1839J0012
60909;11;25/09/2024 00:00:00;f7456ae7-55cc-437a-b652-c9f3cb35c556;;1;57,0;;1839J0150
60910;12;27/09/2024 00:00:00;bfbb2126-353b-4c4c-8007-f238994d64a5;;1;56,0;;1839J0150
60911;12;27/09/2024 00:00:00;96d70546-473c-4d30-b077-aed2edd9de96;;1;59,0;;1839J0150
60912;31;26/09/2024 00:00:00;0dfa147c-05cf-458c-990d-efe3361ea7f5;;1;262,0;;1839J0150
60923;11;26/09/2024 00:00:00;42dd8f7b-5aca-4559-8377-8b7315b16c5b;100000525658;1;70,0;;1825J0037
60925;31;01/10/2024 00:00:00;cbe482b3-8af4-45e8-8393-2bb472e4c885;;1;;;1825J0037
60930;22;29/09/2024 14:44:00;BDEE7121-F776-4629-8E11-662322B673F9;;1;129,0;;1825J0090
60944;32;27/09/2024 00:00:00;fffdefd2-dccc-4b52-9fbc-c9ec8e65195c;;1;177,0;;1832J0082
60945;12;10/09/2024 00:00:00;b8fdff8d-8f40-4c8e-9b46-21f665e10a27;;1;88,0;;ERR
60946;11;10/09/2024 00:00:00;;;1;67,0;;ERR
60947;12;25/09/2024 00:00:00;c6e183ef-8b7d-4e3c-8b34-c207c1920a71;;1;63,0;;3421J0108
60948;11;29/09/2024 00:00:00;3a2e4a7d-47c9-48a2-a4d3-a79ed7c90de1;;1;61,0;;3421J0108
60950;12;29/09/2024 11:09:00;;;1;65,0;;3421J0106
60952;11;28/09/2024 00:00:00;12ce554b-3c5b-4005-a84c-a818f6d505b0;;1;65,0;;3421J0105
60963;31;27/09/2024 17:00:00;;;1;186,0;186,0;3421J0114
60967;11;28/09/2024 00:00:00;553af3ce-3385-4f72-9b47-52f63f2f2799;;1;79,0;;3421J0128
60970;12;25/09/2024 00:00:00;4666647e-66b0-4037-b722-fb21c2a8071c;;1;56,0;;3421J0119
60973;12;29/09/2024 00:00:00;52a052f0-fbf4-4118-9194-9bdf41a8f14a;;1;74,9;;3421J0117
60976;12;30/09/2024 00:00:00;4b144a73-ef43-48f2-9ab8-f9528af5bcb1;;1;43,0;;3421J0120
60984;11;28/09/2024 16:59:00;;;1;60,0;;3421J0109
60994;12;29/09/2024 00:00:00;0c08ca21-9b22-4939-b4cb-821ccbf4ff5c;;1;58,0;;3421J0116
60995;11;01/10/2024 00:00:00;c23df855-787d-4ea7-95f6-10a47b928bd1;;1;73,0;;3421J0116
60999;11;27/09/2024 00:00:00;55654a28-7ad0-4f38-9695-d4fcaf66db76;;1;75,0;;3421J0123
61004;12;25/09/2024 00:00:00;a5c6dffa-6a67-4abd-8d37-e39dd14f7eea;;1;62,0;;3421J0125
61007;21;29/09/2024 00:00:00;2e855bd6-d2e4-46e3-9957-7d42cd935586;;1;140,0;;3421J0129
61010;12;29/09/2024 19:23:00;;;1;40,0;;3421J0131
61011;21;01/10/2024 18:21:00;;;1;153,0;;3421J0131
61018;21;27/09/2024 00:00:00;2338fd69-814c-482d-a384-e43d30c8ca68;;1;107,0;;3421J0134
61020;11;26/09/2024 13:42:00;;;1;;;3421J0111
61021;21;01/10/2024 17:53:00;;;1;;;3421J0111
61023;11;25/09/2024 00:00:00;562822db-f5c2-42e1-8c6d-48bb692896f7;;1;77,0;;3421J0122
61032;21;27/09/2024 00:00:00;b4140115-7856-4907-abc9-70c20287b68d;;1;142,0;;1826J0013
61033;22;11/09/2024 00:00:00;0e8cfae2-7967-47aa-8f54-f0c9dc7fb7d6;;1;133,0;;ERR
61036;31;28/09/2024 21:53:00;;;1;231,0;;1806J0027
61043;31;11/09/2024 11:40:00;EE119373-42F5-497C-B8C3-FE7E9227DAA9;;1;5,0;55,0;0000J0018
61044;12;11/09/2024 00:00:00;AE3BE7D5-4C48-4233-9358-024C91A41DFD;;1;25,0;11,0;0000J0018
61046;31;23/09/2024 00:00:00;D7CE64F7-8872-4883-BC69-4B9114F7A4A4;;1;150,0;;5610J0018
61047;12;25/09/2024 13:07:00;0C870218-E382-49BB-B9D8-C1246F7CC5AD;;1;65,0;65,0;3417J0008
61048;12;26/09/2024 15:38:00;6F51AA6D-D75D-43D9-BAA4-CCEC0D51834D;;1;72,0;;3417J0008
61077;12;25/09/2024 00:00:00;b8dae5be-c0b0-4bf2-baef-ce689992f6d8;;1;70,0;70,0;3418J0013
61078;12;27/09/2024 00:00:00;6013a475-c65d-473a-bf40-98df2448bf85;;1;56,0;;3418J0013
61087;12;14/09/2024 00:00:00;dbf1aabe-984c-4011-99df-2cd460d4d379;;1;56,0;;5610J0007
61093;11;27/09/2024 10:58:00;DD8664A8-7783-428F-8D76-91B1725B25DF;;1;55,0;;3423J0145
61095;21;28/09/2024 19:44:00;68D401EB-1F29-4AD7-BE7A-18398ED0B5DA;;1;144,0;;3423J0145
61115;12;30/09/2024 22:02:00;2B24EA8A-1F5D-4793-ABCD-C839A83B6BAC;;1;;;3423J0143
61127;32;30/09/2024 21:57:00;F6A57572-69E0-4003-A19A-2C76EE9D0F0D;;1;136,0;;3423J0143
61150;11;25/09/2024 00:00:00;b4bdd242-aff5-450f-8107-16ca8cba9e2d;;1;58,0;;3423J0142
61154;22;26/09/2024 00:00:00;2e8ea5bb-9670-46de-b3d7-f9ba13f3a3bb;;1;130,0;;3423J0142
61157;31;28/09/2024 00:00:00;ad64972c-186a-4045-a735-d1de904f4e9f;;1;275,0;;3423J0142
61161;11;30/09/2024 00:00:00;e23f3048-6954-4e50-a82b-ef9ab6a41b09;;1;131,0;16,0;0000J0018
61166;12;26/09/2024 09:13:00;A70B4275-4926-463E-A8B5-50406071D123;;1;43,0;;3203J0038
61167;12;26/09/2024 12:22:00;3590741D-2635-4DD4-AB58-BF524B0D896F;;1;34,0;34,0;3203J0038
61168;12;30/09/2024 08:58:00;6FB5E266-78A9-4C70-8F87-C6CF0A379E73;;1;49,0;;3203J0038
61178;12;25/09/2024 14:01:00;8E944F39-8CCB-4B4E-AE84-7D5F842ADE61;;1;47,0;;4211J0078
61182;11;25/09/2024 00:00:00;596a382f-87d2-4ee8-894a-e47266b853d6;;1;36,0;36,0;4211J0075
61187;12;28/09/2024 00:00:00;616a87a1-fc36-45f4-ad47-a3b0a22c1b0d;;1;52,0;;4211J0007
61192;32;28/09/2024 00:00:00;f9aec7b6-0970-40e5-8073-975f8a718374;;1;151,0;;4211J0093
61193;12;29/09/2024 13:06:00;AC477D3D-B1D1-4492-95B3-124D23D1DDFC;;1;38,0;;4211J0065
61213;11;22/09/2024 00:00:00;a84efe81-a8b0-441c-96b1-49d3c604e249;;1;76,1;74,0;5610J0009
61216;31;29/09/2024 00:00:00;4ba9fe85-7ee6-4f1a-8cfe-11eec077d289;;1;265,0;;5610J0057
61217;32;16/09/2024 11:52:00;1306DC53-E866-4B43-92A0-34CD55C7386C;;1;150,0;12345,0;0000J0018
61218;22;16/09/2024 09:17:00;C346958B-9BFD-4E11-8143-64AF50B188BE;;2;250,0;218,0;0000J0018
61224;21;25/09/2024 00:00:00;dffd2ce1-8f9b-4b13-8e71-c9902e1a635b;;1;120,0;;3312J0030
61227;11;25/09/2024 18:39:00;242D478D-EDAC-4552-BFCA-54B5C0B928EF;;1;53,0;;3312J0032
61228;11;26/09/2024 09:13:00;DE28AE42-8F8D-4472-B4A5-D2AA044FD69C;;1;42,0;;3312J0032
61249;11;18/09/2024 15:33:00;;;1;55,0;;ERR
61250;12;17/09/2024 00:00:00;db1a8e3a-7bd1-430c-b22c-e7f8bc168f3e;;1;44,0;;ERR
61251;31;28/09/2024 00:00:00;07cc6b15-b1ad-49e9-be83-4a3271c73bbf;;1;256,0;;3417J0010
61304;11;26/09/2024 00:00:00;720c8fbe-30a8-4830-8e2a-8cf9f029ccdd;100000444390;1;46,0;;5035J0048
61311;32;17/09/2024 00:00:00;1d2a0f84-395d-409f-b4bc-4f66af78d8d6;100000400654;2;66,0;;3909J0044
61315;12;25/09/2024 00:00:00;f0704d7e-f584-453e-b5dd-90e7dba468ae;;2;32,0;;3424J0212
61316;12;25/09/2024 18:46:00;6DDAD722-D8C0-42F8-92E0-E844D170BD35;;2;18,0;;3909J0051
61327;22;30/09/2024 00:00:00;3839ceb0-0b43-4fdc-935a-0a44f01f0d07;;1;;;1848J0052
61337;11;18/09/2024 00:00:00;25ace24a-8178-4a7a-bd23-029723c67921;100000342326;2;30,0;;3909J0040
61340;21;30/09/2024 00:00:00;17283744-ed50-466b-80b2-0d28a464e95f;100000342327;2;47,0;;3909J0040
61341;21;01/10/2024 12:16:00;11A1F9DA-78A1-4991-A0B2-6D0C0E5F3691;100000525629;1;;;1825J0003
61343;11;18/09/2024 15:25:00;;;1;;;0000J0018
61353;22;19/09/2024 07:55:00;;;1;122,0;;ERR
61357;22;23/09/2024 00:00:00;a089c480-da10-4bda-805f-6e296bd7d9ab;;1;;;ERR
61359;22;20/09/2024 11:20:00;9F434E37-1B6C-48D6-BB59-A96B46873756;;1;180,0;99,0;0000J0018
61364;21;28/09/2024 00:00:00;23c8bfa8-752e-4cb6-bf23-539c445c4f35;;1;;;5503J0014
61365;12;25/09/2024 00:00:00;bfa49c06-8d52-400d-9901-6f42ba595739;;1;67,5;;1848J0010
61366;11;27/09/2024 00:00:00;8a478228-d59c-4f1b-9013-cde86ecbc432;;1;58,0;;1848J0010
61371;12;20/09/2024 12:29:00;3B483E08-0B7B-4BC1-8F61-2C05D3E7C7AA;;1;53,0;20,0;0000J0018
61372;32;22/09/2024 20:29:00;E70BB491-2902-43F0-96E9-C31A75B3292F;;2;36,0;;0000J0018
61380;11;30/09/2024 00:00:00;73e76474-374d-46d5-a9e3-46a4e1ea3b4c;;1;;;1826J0019
61381;21;26/09/2024 00:00:00;13329150-2047-4555-ad93-a351e47bbf4c;;1;;;1826J0019
61386;21;27/09/2024 00:00:00;26eb780f-df68-487c-9bff-9e3b98e9bea9;;1;145,0;;5612J0004
61402;22;01/10/2024 00:00:00;6508430D-243B-4A44-B779-966EF7F07B12;;1;;;1826J0308
61403;22;30/09/2024 19:02:00;C926AB88-364F-4F79-BF59-37EFF8558CC0;;1;;;1826J0308
61416;32;27/09/2024 00:00:00;828884d1-3faf-4f89-a9a8-87564d0a17a7;;2;53,0;;4211J0075
61423;31;24/09/2024 06:31:00;1E737F4C-C237-428F-8BEE-5A93991658D2;;1;102,0;102,0;ERR
61424;32;24/09/2024 00:00:00;dda48c51-7cd0-4572-af84-df01c3b27397;;1;39,0;39,0;ERR
61425;32;24/09/2024 00:00:00;068a6f45-01f6-4aae-baa0-d8c5a2ce1e3b;;1;80,0;87,0;ERR
61426;32;24/09/2024 00:00:00;8eeecdc3-e632-4dc7-8f45-9ca8dc2c514b;;1;375,0;168,0;ERR
61431;31;24/09/2024 00:00:00;70c96668-4fe9-4590-bd53-17c1e71714e7;;1;200,0;200,0;ERR
61433;31;24/09/2024 00:00:00;203ddba4-ee00-4756-9534-fcb53c68c92d;;1;228,0;220,0;ERR
61434;31;24/09/2024 00:00:00;c7e9cd9b-dd03-4139-8292-a668da7f8925;;1;250,0;350,0;ERR
61435;31;24/09/2024 00:00:00;702100e2-1c4a-4a17-850e-c580e53fb3e1;;1;120,0;120,0;ERR
61436;32;26/09/2024 20:00:00;D251E20F-C38B-415E-A6E9-8CE2695CE0DD;;1;150,0;;ERR
61437;12;26/09/2024 20:00:00;D56FC8A3-0599-44E0-8DC6-3FD98268AFD3;;1;150,0;;ERR
61438;31;27/09/2024 07:09:00;AB9C5581-2E32-4979-B7F0-DA42A715BF4C;;1;500,0;;ERR
61439;32;27/09/2024 07:10:00;6E9BDA01-7157-4A61-A49D-0445ED34289F;;1;200,0;;ERR
61440;31;27/09/2024 00:00:00;A47284E0-F74B-40E2-80A6-B3AAD69B1259;;1;;;0000J0019
61441;22;25/09/2024 00:00:00;500207FF-2AF0-4A9C-A214-16A55B52C912;;1;150,0;150,0;ERR
61442;21;24/09/2024 00:00:00;;;1;100,0;;0000J0018
61452;12;27/09/2024 07:13:00;1573DCCC-1FE3-49E5-B393-F8B63B1F607A;;1;44,0;;ERR
61453;32;30/09/2024 00:00:00;3AC3BDF5-F976-4B45-8F4B-4C961A13D10A;;1;142,0;;0000J0019
61454;12;01/10/2024 14:08:00;65126329-7380-4608-B055-62C96781D6BE;;1;;;0000J0019
61455;11;25/09/2024 08:48:00;;;1;;;ERR
61463;31;27/09/2024 14:58:00;D7084EF6-2656-4EA5-8C9F-193824F2D650;;1;195,0;;5624J0016
61484;12;27/09/2024 00:00:00;b6c93b4f-f834-41eb-834b-4d0681df21d5;;1;68,0;68,0;5636J0005
61485;32;27/09/2024 18:01:00;DC50CD8E-72D1-43FD-B4A6-7C3B0525D204;;1;220,0;;5628J0021
61488;11;27/09/2024 00:00:00;bb66eaa1-31f3-4040-bbaf-ef32cfe1a58b;;1;48,7;;5636J0020
61489;21;28/09/2024 09:48:00;;;1;110,0;;5622J0036
61493;12;28/09/2024 00:00:00;c51b4506-85ee-40c5-a04e-06303069e139;100000565724;1;51,0;;1825J0033
61500;12;27/09/2024 07:34:00;4026FBEA-827E-458F-8774-BFCFC8ED4C83;;1;44,0;;ERR
61502;31;28/09/2024 09:39:00;2DF84862-5BAE-4978-848E-872EC660B152;;1;;;5636J0028
61503;11;29/09/2024 14:47:00;AEFD3610-351B-4488-B02E-C70DD0A9C459;100000647699;1;50,0;;3303J0059
61506;32;29/09/2024 07:17:00;;;1;;;5607J0010
61509;12;27/09/2024 12:29:00;6FABB546-79F0-41EC-B2AF-40E2EB766B5D;;1;49,0;;5622J0035
61512;31;29/09/2024 00:00:00;649ad549-ec01-4fd0-b582-aa490b397e14;;1;255,0;;5622J0002
61514;31;30/09/2024 00:00:00;f56b6a32-bad2-4a8d-8664-c051665b4440;;1;188,0;;5636J0009
61516;12;29/09/2024 00:00:00;187115d7-e625-421f-a49f-6f0ad0377c42;100000000314;1;76,0;;5607J0018
61520;31;29/09/2024 00:00:00;ccc87bda-e169-486a-9bce-cf43cc0cfa08;;1;191,0;;5636J0009
61521;11;29/09/2024 00:00:00;54d53d86-177c-42a8-9c43-c48f49915c94;;1;55,0;;5622J0027
61522;22;02/10/2024 09:43:00;13CB2F86-7C87-432C-9A3C-82F2F773C315;;1;;;5636J0023
61523;32;29/09/2024 00:00:00;3890d0a6-3b19-4d94-af61-f8915b5cb517;;1;;;5636J0016
61525;32;28/09/2024 00:00:00;884d8c0c-2ecf-4b76-bf46-da041e62dc40;;1;161,0;;5607J0009
61529;11;29/09/2024 21:35:00;52173CB0-72ED-4DD5-B9A6-9C8AF8FD741B;;1;;;5044J0036
61530;11;30/09/2024 14:14:00;341445FD-D8AB-48A7-8088-80039C527EE9;;1;67,0;;5628J0021
61532;31;30/09/2024 07:17:00;;;1;;;5607J0010
61533;31;30/09/2024 09:01:00;F330713A-1C8C-4BC3-AA46-3D9AB2BB6A0C;100000000183;1;205,0;;5622J0003
61534;22;29/09/2024 16:32:00;D50C1518-EA47-4FF5-98CD-5CECC3EC91E5;;1;;;1833J0334
61542;22;30/09/2024 10:04:00;CBE9C81E-89D7-4D5D-BD9F-D8AD0BD27EA7;;1;119,0;;3422J0084
61548;21;29/09/2024 00:00:00;;;1;;;5624J0017
61549;31;01/10/2024 08:30:00;9F4A68E0-F796-4619-BB7E-F2D47524ECE8;;1;;;5624J0017
61553;32;28/09/2024 00:00:00;;;2;65,0;65,0;3432J0016
61555;12;01/10/2024 00:00:00;d398fd08-4c14-41de-8fb6-28667ef0cf66;;1;;;ERR
61557;11;30/09/2024 15:58:00;F3896E96-3E23-4732-98DD-225A0D6CA3A5;;1;63,0;;3440J0031
61558;21;01/10/2024 07:17:00;402638AB-39B8-46B6-A65A-59B2989E8DE9;;1;128,0;;3440J0031
61563;11;30/09/2024 20:13:00;A95E19A1-74C2-4625-B5EB-28FDE84EAFEF;;1;48,0;;5007J0209
61568;32;01/10/2024 17:56:00;E124DB30-A758-41B5-A9CA-D9356B79B594;;1;;;1833J0334
61570;21;01/10/2024 00:00:00;d555ea4a-7492-4232-97aa-07b13820e514;100000061570;1;168,0;;5622J0017
61592;12;01/10/2024 00:00:00;d91b4b54-9935-4921-aae0-340c7ac7e157;;1;;;3440J0011
61593;12;27/09/2024 00:00:00;dc77f910-42bb-4463-8284-f12de8787505;;1;;;3440J0011
61600;11;01/10/2024 18:06:00;9DF839A8-D7C7-4A2D-A144-105B00C18508;;1;;;5524J0096
61602;12;01/10/2024 00:00:00;8be46017-bf37-422d-bce1-ca5d9214b5bd;;1;44,0;;3418J0013
